   1.46000   2.26054  -0.00030
   1.46500   2.26058   0.00066
   1.47000   2.27084  -0.00170
   1.47500   2.27029   0.00148
   1.48000   2.27438   0.00111
   1.48500   2.27957   0.00120
   1.49000   2.28927  -0.00265
   1.49500   2.28957  -0.00094
   1.50000   2.29274  -0.00001
   1.50500   2.28546   0.00659
   1.51000   2.29728   0.00137
   1.51500   2.30146   0.00176
   1.52000   2.30694   0.00074
   1.52500   2.31553  -0.00007
   1.53000   2.32145  -0.00179
   1.53500   2.32246  -0.00141
   1.54000   2.33005  -0.00407
   1.54500   2.32018   0.00561
   1.55000   2.33032   0.00005
   1.55500   2.33913  -0.00135
   1.56000   2.34360  -0.00137
   1.56500   2.34348   0.00159
   1.57000   2.34876   0.00157
   1.57500   2.35073   0.00108
   1.58000   2.35933  -0.00042
   1.58500   2.36597  -0.00044
   1.59000   2.37034  -0.00101
   1.59500   2.36934  -0.00008
   1.60000   2.37167  -0.00156
   1.60500   2.37925   0.00015
   1.61000   2.38345  -0.00133
   1.61500   2.38255   0.00323
   1.62000   2.39797  -0.00417
   1.62500   2.39958  -0.00399
   1.63000   2.39815   0.00095
   1.63500   2.41123  -0.00134
   1.64000   2.41174   0.00002
   1.64500   2.41186   0.00049
   1.65000   2.41765  -0.00166
   1.65500   2.41586   0.00166
   1.66000   2.43649  -0.00772
   1.66500   2.42760  -0.00232
   1.67000   2.42740   0.00154
   1.67500   2.43422   0.00206
   1.68000   2.44028  -0.00156
   1.68500   2.44430   0.00074
   1.69000   2.45343  -0.00076
   1.69500   2.45459  -0.00252
   1.70000   2.45831  -0.00258
   1.70500   2.46033  -0.00101
   1.71000   2.45878   0.00117
   1.71500   2.46343   0.00210
   1.72000   2.47155   0.00072
   1.72500   2.47108   0.00107
   1.73000   2.48097  -0.00109
   1.73500   2.47712   0.00441
   1.74000   2.49149  -0.00290
   1.74500   2.49224   0.00002
   1.75000   2.48957   0.00226
   1.75500   2.49539  -0.00067
   1.76000   2.50172  -0.00054
   1.76500   2.49943   0.00260
   1.77000   2.51045  -0.00292
   1.77500   2.51336  -0.00120
   1.78000   2.52608  -0.00546
   1.78500   2.51935   0.00032
   1.79000   2.52432   0.00036
   1.79500   2.52115   0.00308
   1.80000   2.52733   0.00219
   1.80500   2.53505  -0.00002
   1.81000   2.53379   0.00225
   1.81500   2.54660  -0.00283
   1.82000   2.54001   0.00274
   1.82500   2.54343   0.00200
   1.83000   2.54768   0.00204
   1.83500   2.56099  -0.00546
   1.84000   2.55828  -0.00046
   1.84500   2.56160  -0.00018
   1.85000   2.56902  -0.00153
   1.85500   2.56797   0.00026
   1.86000   2.56959   0.00157
   1.86500   2.57716  -0.00065
   1.87000   2.57713   0.00010
   1.87500   2.58011  -0.00213
   1.88000   2.59319  -0.00043
   1.88500   2.59329   0.00021
   1.89000   2.59802  -0.00072
   1.89500   2.59258   0.00347
   1.90000   2.59969  -0.00096
   1.90500   2.60082  -0.00104
   1.91000   2.60445   0.00235
   1.91500   2.60810   0.00121
   1.92000   2.61108   0.00180
   1.92500   2.62074  -0.00020
   1.93000   2.62502  -0.00172
   1.93500   2.61950   0.00223
   1.94000   2.62316   0.00200
   1.94500   2.62925   0.00241
   1.95000   2.63510  -0.00043
   1.95500   2.63074   0.00140
   1.96000   2.63723   0.00372
   1.96500   2.64335   0.00044
   1.97000   2.64662   0.00016
   1.97500   2.64565   0.00098
   1.98000   2.65085   0.00006
   1.98500   2.65225  -0.00009
   1.99000   2.65626  -0.00105
   1.99500   2.65891   0.00070
   2.00000   2.66326   0.00244
   2.00500   2.66446   0.00224
   2.01000   2.67675  -0.00247
   2.01500   2.67891  -0.00105
   2.02000   2.67497   0.00196
   2.02500   2.67698   0.00044
   2.03000   2.68686  -0.00048
   2.03500   2.68734   0.00232
   2.04000   2.68830  -0.00257
   2.04500   2.68504   0.00648
   2.05000   2.69192  -0.00218
   2.05500   2.69534   0.00028
   2.06000   2.70190  -0.00470
   2.06500   2.70212   0.00112
   2.07000   2.70351   0.00046
   2.07500   2.70684   0.00045
   2.08000   2.71587  -0.00309
   2.08500   2.71390   0.00076
   2.09000   2.71794  -0.00077
   2.09500   2.71824   0.00077
   2.10000   2.72021  -0.00027
   2.10500   2.72717  -0.00197
   2.11000   2.73042   0.00232
   2.11500   2.73127  -0.00045
   2.12000   2.73516  -0.00162
   2.12500   2.73558  -0.00056
   2.13000   2.74059   0.00470
   2.13500   2.73908  -0.00294
   2.14000   2.75016  -0.00138
   2.14500   2.74325   0.00126
   2.15000   2.74832   0.00091
   2.15500   2.74951  -0.00129
   2.16000   2.75601  -0.00182
   2.16500   2.75647  -0.00122
   2.17000   2.76335   0.00139
   2.17500   2.76039   0.00339
   2.18000   2.76519   0.00251
   2.18500   2.76538  -0.00007
   2.19000   2.76723   0.00090
   2.19500   2.77412  -0.00011
   2.20000   2.77003  -0.00013
   2.20500   2.77051   0.00092
   2.21000   2.77538   0.00204
   2.21500   2.77485   0.00050
   2.22000   2.78001  -0.00118
   2.22500   2.77657   0.00308
   2.23000   2.78995  -0.00080
   2.23500   2.78752  -0.00027
   2.24000   2.78569   0.00057
   2.24500   2.79868   0.00288
   2.25000   2.78393   0.00399
   2.25500   2.80172  -0.00160
   2.26000   2.79918  -0.00379
   2.26500   2.80136   0.00205
   2.27000   2.80235   0.00059
   2.27500   2.80280   0.00085
   2.28000   2.80742   0.00024
   2.28500   2.81257  -0.00142
   2.29000   2.80712  -0.00062
   2.29500   2.81267   0.00266
   2.30000   2.81548  -0.00195
   2.30500   2.81972   0.00219
   2.31000   2.82121  -0.00270
   2.31500   2.82390   0.00239
   2.32000   2.82502  -0.00041
   2.32500   2.82493  -0.00006
   2.33000   2.83049  -0.00186
   2.33500   2.83277  -0.00554
   2.34000   2.83225  -0.00012
   2.34500   2.83315   0.00147
   2.35000   2.83816  -0.00273
   2.35500   2.83990  -0.00204
   2.36000   2.83857  -0.00085
   2.36500   2.83542   0.00135
   2.37000   2.84139  -0.00088
   2.37500   2.84193  -0.00228
   2.38000   2.84510   0.00004
   2.38500   2.84616  -0.00005
   2.39000   2.85341   0.00285
   2.39500   2.84885  -0.00015
   2.40000   2.85144   0.00136
   2.40500   2.86028  -0.00377
   2.41000   2.85959  -0.00130
   2.41500   2.85607  -0.00112
   2.42000   2.86009   0.00211
   2.42500   2.86583  -0.00097
   2.43000   2.85985   0.00108
   2.43500   2.86989  -0.00411
   2.44000   2.86964  -0.00130
   2.44500   2.86658   0.00127
   2.45000   2.86928  -0.00086
   2.45500   2.87820  -0.00009
   2.46000   2.87608   0.00075
   2.46500   2.87805  -0.00295
   2.47000   2.87285   0.00145
   2.47500   2.88254  -0.00186
   2.48000   2.88086  -0.00103
   2.48500   2.88145   0.00242
   2.49000   2.88495  -0.00419
   2.49500   2.88109   0.00247
   2.50000   2.88239   0.00190
