   0.00000   4.92222  -0.00020
   0.00500   4.91882  -0.00012
   0.01000   4.92172  -0.00008
   0.01500   4.92056  -0.00010
   0.02000   4.91901  -0.00017
   0.02500   4.92156  -0.00003
   0.03000   4.92249   0.00002
   0.03500   4.92249   0.00008
   0.04000   4.91797  -0.00027
   0.04500   4.92183   0.00005
   0.05000   4.92019  -0.00004
   0.05500   4.91936  -0.00008
   0.06000   4.92142   0.00021
   0.06500   4.91682  -0.00035
   0.07000   4.91756  -0.00016
   0.07500   4.91681  -0.00021
   0.08000   4.91288  -0.00074
   0.08500   4.91795   0.00010
   0.09000   4.91642  -0.00003
   0.09500   4.91629   0.00002
   0.10000   4.91463  -0.00019
   0.10500   4.91216  -0.00050
   0.11000   4.91271  -0.00036
   0.11500   4.91593   0.00060
   0.12000   4.91327   0.00014
   0.12500   4.91186  -0.00005
   0.13000   4.91022  -0.00025
   0.13500   4.90847  -0.00037
   0.14000   4.90824  -0.00043
   0.14500   4.91037   0.00056
   0.15000   4.90816   0.00014
   0.15500   4.90738   0.00005
   0.16000   4.90387  -0.00053
   0.16500   4.90500   0.00005
   0.17000   4.90343  -0.00010
   0.17500   4.90129  -0.00053
   0.18000   4.90226   0.00014
   0.18500   4.89959  -0.00020
   0.19000   4.89942   0.00001
   0.19500   4.89814  -0.00006
   0.20000   4.89575  -0.00050
   0.20500   4.89717   0.00060
   0.21000   4.89440  -0.00010
   0.21500   4.89529   0.00067
   0.22000   4.89191  -0.00011
   0.22500   4.89001  -0.00024
   0.23000   4.88790  -0.00044
   0.23500   4.88650  -0.00051
   0.24000   4.88681   0.00024
   0.24500   4.88549   0.00009
   0.25000   4.88337  -0.00015
   0.25500   4.88111  -0.00050
   0.26000   4.88090   0.00017
   0.26500   4.88017   0.00056
   0.27000   4.87791   0.00008
   0.27500   4.87390  -0.00086
   0.28000   4.87262  -0.00088
   0.28500   4.87255  -0.00003
   0.29000   4.86848  -0.00115
   0.29500   4.87059   0.00078
   0.30000   4.86865   0.00056
   0.30500   4.86713   0.00081
   0.31000   4.86291  -0.00065
   0.31500   4.86158  -0.00017
   0.32000   4.85844  -0.00099
   0.32500   4.85422  -0.00216
   0.33000   4.85519  -0.00077
   0.33500   4.85739   0.00140
   0.34000   4.85422   0.00079
   0.34500   4.85074   0.00006
   0.35000   4.85061   0.00079
   0.35500   4.84697   0.00017
   0.36000   4.84598   0.00060
   0.36500   4.84100  -0.00091
   0.37000   4.84012  -0.00032
   0.37500   4.83999   0.00062
   0.38000   4.83622  -0.00030
   0.38500   4.83275  -0.00069
   0.39000   4.83035  -0.00101
   0.39500   4.83106   0.00040
   0.40000   4.82923   0.00065
   0.40500   4.82037  -0.00298
   0.41000   4.82237  -0.00059
   0.41500   4.82014  -0.00051
   0.42000   4.81842  -0.00046
   0.42500   4.81626  -0.00035
   0.43000   4.81669   0.00103
   0.43500   4.81176  -0.00025
   0.44000   4.81060   0.00038
   0.44500   4.80737   0.00012
   0.45000   4.80559   0.00033
   0.45500   4.80487   0.00111
   0.46000   4.79796  -0.00139
   0.46500   4.79654  -0.00067
   0.47000   4.79692   0.00088
   0.47500   4.79197  -0.00050
   0.48000   4.78937  -0.00071
   0.48500   4.78785  -0.00021
   0.49000   4.78727   0.00101
   0.49500   4.78553   0.00173
   0.50000   4.77979  -0.00032
   0.50500   4.78060   0.00154
   0.51000   4.77534   0.00001
   0.51500   4.77107  -0.00086
   0.52000   4.77124   0.00053
   0.52500   4.76721   0.00012
   0.53000   4.76521   0.00023
   0.53500   4.76356   0.00057
   0.54000   4.75832  -0.00074
   0.54500   4.75649  -0.00009
   0.55000   4.75473   0.00023
   0.55500   4.75053  -0.00071
   0.56000   4.74959   0.00050
   0.56500   4.74514  -0.00056
   0.57000   4.74401   0.00023
   0.57500   4.73994  -0.00053
   0.58000   4.73578  -0.00115
   0.58500   4.73328  -0.00098
   0.59000   4.73278   0.00035
   0.59500   4.72894  -0.00044
   0.60000   4.72800   0.00079
   0.60500   4.72389  -0.00015
   0.61000   4.71950  -0.00109
   0.61500   4.71815  -0.00016
   0.62000   4.71430  -0.00061
   0.62500   4.71204  -0.00042
   0.63000   4.70926  -0.00049
   0.63500   4.70897   0.00112
   0.64000   4.70630   0.00108
   0.64500   4.70219   0.00049
   0.65000   4.70106   0.00132
   0.65500   4.69945   0.00209
   0.66000   4.69285   0.00002
   0.66500   4.69050   0.00039
   0.67000   4.68904   0.00101
   0.67500   4.68694   0.00152
   0.68000   4.67830  -0.00166
   0.68500   4.67870   0.00012
   0.69000   4.67652   0.00059
   0.69500   4.67436   0.00097
   0.70000   4.66962   0.00001
   0.70500   4.66691   0.00007
   0.71000   4.66259  -0.00072
   0.71500   4.66533   0.00239
   0.72000   4.65956   0.00082
   0.72500   4.65531   0.00005
   0.73000   4.64878  -0.00188
   0.73500   4.65086   0.00075
   0.74000   4.64514  -0.00065
   0.74500   4.63874  -0.00258
   0.75000   4.63861  -0.00111
   0.75500   4.64118   0.00182
   0.76000   4.63646   0.00087
   0.76500   4.62940  -0.00134
   0.77000   4.62581  -0.00169
   0.77500   4.63008   0.00202
   0.78000   4.62352   0.00005
   0.78500   4.61887  -0.00076
   0.79000   4.61899   0.00076
   0.79500   4.61739   0.00148
   0.80000   4.61068  -0.00040
   0.80500   4.60753  -0.00064
   0.81000   4.60419  -0.00079
   0.81500   4.60421   0.00060
   0.82000   4.60303   0.00142
   0.82500   4.59394  -0.00169
   0.83000   4.59458  -0.00009
   0.83500   4.58819  -0.00170
   0.84000   4.58731  -0.00078
   0.84500   4.58427  -0.00085
   0.85000   4.58425   0.00051
   0.85500   4.57800  -0.00101
   0.86000   4.57509  -0.00106
   0.86500   4.57342  -0.00061
   0.87000   4.57262   0.00044
   0.87500   4.57089   0.00068
   0.88000   4.56514  -0.00040
   0.88500   4.56484   0.00068
   0.89000   4.55849  -0.00104
   0.89500   4.56153   0.00156
   0.90000   4.55315  -0.00079
   0.90500   4.55185  -0.00041
   0.91000   4.54997   0.00011
   0.91500   4.54717  -0.00027
   0.92000   4.54381  -0.00031
   0.92500   4.54159  -0.00009
   0.93000   4.53934  -0.00022
   0.93500   4.53800   0.00051
   0.94000   4.53400  -0.00009
   0.94500   4.52974  -0.00082
   0.95000   4.52483  -0.00156
   0.95500   4.52631  -0.00012
   0.96000   4.52611   0.00071
   0.96500   4.51826  -0.00103
   0.97000   4.51452  -0.00143
   0.97500   4.51379  -0.00044
   0.98000   4.51784   0.00134
   0.98500   4.51198   0.00060
   0.99000   4.50935   0.00020
   0.99500   4.51024   0.00176
   1.00000   4.50363   0.00001
   1.00500   4.49794  -0.00115
   1.01000   4.50036   0.00013
   1.01500   4.49673   0.00019
   1.02000   4.49691   0.00108
   1.02500   4.49149   0.00048
   1.03000   4.48973   0.00024
   1.03500   4.49230   0.00252
   1.04000   4.48009  -0.00121
   1.04500   4.48877   0.00258
   1.05000   4.47624  -0.00086
   1.05500   4.47766   0.00014
   1.06000   4.47403  -0.00064
   1.06500   4.47605   0.00173
   1.07000   4.47031   0.00031
   1.07500   4.46708  -0.00020
   1.08000   4.46078  -0.00118
   1.08500   4.46136  -0.00030
   1.09000   4.46583   0.00204
   1.09500   4.45601  -0.00084
   1.10000   4.46005   0.00123
   1.10500   4.44746  -0.00179
   1.11000   4.45422   0.00048
   1.11500   4.45592   0.00189
   1.12000   4.44577  -0.00071
   1.12500   4.44608   0.00129
   1.13000   4.44110  -0.00043
   1.13500   4.44304   0.00046
   1.14000   4.43838  -0.00006
   1.14500   4.43798  -0.00003
   1.15000   4.42927  -0.00163
   1.15500   4.43385   0.00041
   1.16000   4.43727   0.00117
   1.16500   4.43336   0.00095
   1.17000   4.42801  -0.00043
   1.17500   4.42471  -0.00009
   1.18000   4.42703   0.00040
