 MAKING EXP, SIN, COS, DB DONE...
   60 Egs =    -0.61001   -0.00058    0.90640    0.82358    0.01000CPU TIME= 133.65283
   61 Egs =    -0.61766   -0.00159    1.03968    0.92692    0.01000CPU TIME= 140.82178
   62 Egs =    -0.62570    0.00060    0.44595    1.02200    0.01000CPU TIME= 144.76270
   63 Egs =    -0.63416    0.00085    0.41466    1.17329    0.01000CPU TIME= 154.65967
   64 Egs =    -0.64076    0.00144    0.44593    1.29897    0.01000CPU TIME= 148.30811
   65 Egs =    -0.64864    0.00190    0.70464    1.46282    0.01000CPU TIME= 157.58447
   66 Egs =    -0.65660    0.00022    0.78871    1.62312    0.01000CPU TIME= 157.99072
   67 Egs =    -0.66708    0.00028    0.53123    1.89490    0.01000CPU TIME= 158.69385
   68 Egs =    -0.67228   -0.00277    1.04304    1.94421    0.01000CPU TIME= 156.64404
   69 Egs =    -0.67676    0.00227    0.43624    1.90487    0.01000CPU TIME= 163.27930
   70 Egs =    -0.68861   -0.00231    1.11772    2.16998    0.01000CPU TIME= 165.97412
   71 Egs =    -0.69926    0.00199    0.53348    2.54308    0.01000CPU TIME= 163.95557
   72 Egs =    -0.70695    0.00001    0.52550    2.71312    0.01000CPU TIME= 183.90723
   73 Egs =    -0.71571    0.00090    0.58562    2.98338    0.01000CPU TIME= 174.40869
   74 Egs =    -0.72408    0.00137    0.57302    3.17212    0.01000CPU TIME= 185.25684
   75 Egs =    -0.73273    0.00090    0.73146    3.38877    0.01000CPU TIME= 176.53320
   76 Egs =    -0.74391    0.00143    0.56253    3.79477    0.01000CPU TIME= 191.94922
   77 Egs =    -0.75307    0.00044    0.62120    3.92618    0.01000CPU TIME= 191.38086
   78 Egs =    -0.76520   -0.00199    3.91251    4.36983    0.01000CPU TIME= 191.60938
   79 Egs =    -0.78096   -0.00124    0.72977    4.69959    0.01000CPU TIME= 192.14062
   80 Egs =    -0.78897   -0.00369    6.00089    5.07680    0.01000CPU TIME= 187.29004
   81 Egs =    -0.80682   -0.00131    0.84696    5.47445    0.01000CPU TIME= 188.58301
   82 Egs =    -0.81869   -0.00028    0.90061    5.91411    0.01000CPU TIME= 191.97168
   83 Egs =    -0.83706   -0.00069    0.73550    6.62042    0.01000CPU TIME= 185.68945
   84 Egs =    -0.84635    0.00059    0.85931    6.74816    0.01000CPU TIME= 191.61035
   85 Egs =    -0.85747   -0.00112    1.06331    7.05186    0.01000CPU TIME= 191.67676
   86 Egs =    -0.87340    0.00068    0.76717    7.61534    0.01000CPU TIME= 191.94531
   87 Egs =    -0.88564    0.00045    0.78185    7.97194    0.01000CPU TIME= 192.24707
   88 Egs =    -0.90205    0.00066    0.79064    8.61214    0.01000CPU TIME= 191.95508
   89 Egs =    -0.91197    0.00104    0.74426    8.87722    0.01000CPU TIME= 191.49023
   90 Egs =    -0.93045    0.00020    0.76495    9.68132    0.01000CPU TIME= 192.18945
   91 Egs =    -0.94523    0.00074    0.82297   10.19437    0.01000CPU TIME= 192.27832
   92 Egs =    -0.95789   -0.00090    0.76984   10.64720    0.01000CPU TIME= 191.75684
   93 Egs =    -0.97282    0.00085    0.74150   11.35263    0.01000CPU TIME= 191.91992
   94 Egs =    -0.99018    0.00022    0.79838   11.92170    0.01000CPU TIME= 192.66992
   95 Egs =    -1.00341    0.00096    0.82483   12.58485    0.01000CPU TIME= 192.37012
   96 Egs =    -1.01424    0.00079    0.81525   12.92110    0.01000CPU TIME= 191.82031
   97 Egs =    -1.03616    0.00116    0.80526   14.16539    0.01000CPU TIME= 192.30859
   98 Egs =    -1.05461    0.00047    0.82251   14.97642    0.01000CPU TIME= 192.18359
   99 Egs =    -1.06495   -0.00037    0.82741   15.31888    0.01000CPU TIME= 192.28223
  100 Egs =    -1.08856    0.00004    0.85608   16.86494    0.01000CPU TIME= 191.92090
  101 Egs =    -1.10282    0.00050    0.82621   17.49929    0.01000CPU TIME= 191.90527
  102 Egs =    -1.11630   -0.00022    0.85299   18.33361    0.01000CPU TIME= 192.47852
  103 Egs =    -1.13243    0.00007    0.84907   19.23740    0.01000CPU TIME= 192.52344
  104 Egs =    -1.14959    0.00313    0.98035   19.90948    0.01000CPU TIME= 192.07910
  105 Egs =    -1.16903    0.00092    0.87474   20.95771    0.01000CPU TIME= 192.35449
  106 Egs =    -1.18268   -0.00366    4.13716   21.87631    0.01000CPU TIME= 192.42969
  107 Egs =    -1.21332   -0.00132    1.14237   26.72095    0.01000CPU TIME= 192.28027
  108 Egs =    -1.23344   -0.00306    7.20455   29.02275    0.01000CPU TIME= 192.11621
  109 Egs =    -1.25647    0.00119    1.05527   38.63339    0.01000CPU TIME= 192.32031
  110 Egs =    -1.28053   -0.00167    1.08009   39.81060    0.01000CPU TIME= 192.59180
  111 Egs =    -1.29613   -0.00202    0.98515   40.49511    0.01000CPU TIME= 192.52539
  112 Egs =    -1.31149    0.00016    1.18090   40.71921    0.01000CPU TIME= 192.16016
  113 Egs =    -1.34442   -0.00206    1.41719   43.80594    0.01000CPU TIME= 192.56738
  114 Egs =    -1.35333    0.00173    1.08857   43.88886    0.01000CPU TIME= 192.92578
  115 Egs =    -1.37656    0.00200    1.14161   45.07719    0.01000CPU TIME= 192.30176
  116 Egs =    -1.39414   -0.00054    0.98528   44.02576    0.01000CPU TIME= 192.36719
  117 Egs =    -1.41743    0.00035    1.01873   45.76087    0.01000CPU TIME= 192.85938
  118 Egs =    -1.43090   -0.00046    0.96794   45.87087    0.01000CPU TIME= 192.66797
  119 Egs =    -1.45977    0.00048    0.98833   48.14499    0.01000CPU TIME= 192.18359
  120 Egs =    -1.47193   -0.00056    0.96306   47.79027    0.01000CPU TIME= 192.52344
  121 Egs =    -1.48548    0.00047    0.95342   47.94436    0.01000CPU TIME= 192.60547
  122 Egs =    -1.51781    0.00145    1.04271   50.09842    0.01000CPU TIME= 192.60742
  123 Egs =    -1.53057   -0.00018    0.98836   50.27444    0.01000CPU TIME= 192.56445
  124 Egs =    -1.54720   -0.00124    1.56140   50.57735    0.01000CPU TIME= 192.59180
  125 Egs =    -1.57610   -0.00071    0.99254   53.06521    0.01000CPU TIME= 193.02734
  126 Egs =    -1.59090    0.00038    0.98139   53.82199    0.01000CPU TIME= 192.80664
  127 Egs =    -1.61012    0.00011    0.95459   54.26269    0.01000CPU TIME= 192.28125
  128 Egs =    -1.63431    0.00097    1.08570   55.16273    0.01000CPU TIME= 192.97656
  129 Egs =    -1.64587    0.00024    0.91202   56.51511    0.01000CPU TIME= 193.20117
  130 Egs =    -1.66688   -0.00053    0.91737   56.21008    0.01000CPU TIME= 192.58008
  131 Egs =    -1.68640    0.00059    0.90874   56.93484    0.01000CPU TIME= 192.70312
  132 Egs =    -1.69884    0.00013    0.87284   56.35952    0.01000CPU TIME= 192.91211
  133 Egs =    -1.71777    0.00036    0.86591   56.29892    0.01000CPU TIME= 192.97266
  134 Egs =    -1.73586    0.00038    0.86898   56.41527    0.01000CPU TIME= 192.57227
  135 Egs =    -1.75346    0.00051    0.85791   57.26760    0.01000CPU TIME= 192.67578
  136 Egs =    -1.76666   -0.00018    0.87713   56.83320    0.01000CPU TIME= 192.86719
  137 Egs =    -1.78515    0.00108    0.84494   56.66498    0.01000CPU TIME= 192.93359
  138 Egs =    -1.80484    0.00033    0.83585   56.90597    0.01000CPU TIME= 192.63672
  139 Egs =    -1.81567   -0.00004    0.81459   56.19416    0.01000CPU TIME= 192.94727
  140 Egs =    -1.83594    0.00024    0.80936   55.77943    0.01000CPU TIME= 193.36523
  141 Egs =    -1.85005    0.00037    1.15168   54.56576    0.01000CPU TIME= 193.24414
  142 Egs =    -1.86764   -0.00023    0.80225   54.09475    0.01000CPU TIME= 192.25000
  143 Egs =    -1.88119    0.00017    0.77396   53.46305    0.01000CPU TIME= 192.88281
  144 Egs =    -1.89623    0.00000    0.76551   52.42023    0.01000CPU TIME= 192.96484
  145 Egs =    -1.92226    0.00041    0.75935   52.44410    0.01000CPU TIME= 192.77344
  146 Egs =    -1.93073    0.00058    0.74805   51.57292    0.01000CPU TIME= 192.66992
  147 Egs =    -1.94000    0.00437    1.50719   51.53275    0.01000CPU TIME= 192.65820
  148 Egs =    -1.95760    0.00078    0.73443   50.96224    0.01000CPU TIME= 192.89844
  149 Egs =    -1.97916   -0.00027    0.71758   50.57590    0.01000CPU TIME= 192.85156
  150 Egs =    -1.98504   -0.00016    0.70712   49.78925    0.01000CPU TIME= 192.54297
  151 Egs =    -2.00113   -0.00055    0.68771   48.67363    0.01000CPU TIME= 192.74609
  152 Egs =    -2.01551    0.00012    0.68281   47.37671    0.01000CPU TIME= 192.98047
  153 Egs =    -2.02454    0.00003    0.67244   46.04612    0.01000CPU TIME= 192.64648
  154 Egs =    -2.04529    0.00060    0.73788   45.69968    0.01000CPU TIME= 192.60352
  155 Egs =    -2.05530    0.00050    0.65870   48.58790    0.01000CPU TIME= 192.89258
  156 Egs =    -2.07203   -0.00020    0.64681   47.20631    0.01000CPU TIME= 193.11133
  157 Egs =    -2.08434    0.00011    0.63391   46.04497    0.01000CPU TIME= 192.70312
  158 Egs =    -2.09161    0.00028    0.62785   45.44749    0.01000CPU TIME= 192.68750
  159 Egs =    -2.10518    0.00046    0.61516   44.19040    0.01000CPU TIME= 192.91016
  160 Egs =    -2.11396    0.00003    0.59726   43.23243    0.01000CPU TIME= 193.23633
  161 Egs =    -2.13137    0.00087    0.58846   42.30438    0.01000CPU TIME= 192.72656
  162 Egs =    -2.14438    0.00036    0.58834   40.77174    0.01000CPU TIME= 192.76367
  163 Egs =    -2.15381   -0.00050    0.80859   40.07105    0.01000CPU TIME= 192.96680
  164 Egs =    -2.16653    0.00033    0.56221   37.70817    0.01000CPU TIME= 193.25781
  165 Egs =    -2.17466   -0.00049    0.58594   36.85370    0.01000CPU TIME= 192.41797
  166 Egs =    -2.18420   -0.00019    0.54028   36.08709    0.01000CPU TIME= 192.72266
  167 Egs =    -2.19783   -0.00000    0.53506   35.13234    0.01000CPU TIME= 192.79883
