 MAKING EXP, SIN, COS, DB DONE...
  207 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06445
  208 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09180
  209 Egs =    -4.49997    0.00006    0.00006    0.00000    0.05000CPU TIME=  50.01855
  210 Egs =    -4.49993    0.00005    0.00004    0.00000    0.05000CPU TIME=  50.06543
  211 Egs =    -4.49997    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.11523
  212 Egs =    -4.49993    0.00004    0.00002    0.00000    0.05000CPU TIME=  50.12305
  213 Egs =    -4.49996    0.00005    0.00002    0.00000    0.05000CPU TIME=  49.96094
  214 Egs =    -4.49870    0.00004    0.01134    1.29642    0.05000CPU TIME=  50.05664
  215 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  49.99512
  216 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05762
  217 Egs =    -4.49996    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.08398
  218 Egs =    -4.49437    0.00004    0.05021    8.36073    0.05000CPU TIME=  50.03613
  219 Egs =    -4.49987    0.00004    0.00081    0.00713    0.05000CPU TIME=  49.98242
  220 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04883
  221 Egs =    -4.49994    0.00003    0.00005    0.00000    0.05000CPU TIME=  50.10352
  222 Egs =    -4.49842    0.00004    0.01377    1.39948    0.05000CPU TIME=  50.07812
  223 Egs =    -4.49994    0.00006    0.00001    0.00000    0.05000CPU TIME=  50.08398
  224 Egs =    -4.49923    0.00005    0.00649    0.45457    0.05000CPU TIME=  50.15430
  225 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13867
  226 Egs =    -4.49997    0.00006    0.00005    0.00000    0.05000CPU TIME=  50.11914
  227 Egs =    -4.49888    0.00005    0.00976    0.69810    0.05000CPU TIME=  50.10547
  228 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.94238
  229 Egs =    -4.49995    0.00005    0.00000    0.00000    0.05000CPU TIME=  49.94629
  230 Egs =    -4.49951    0.00004    0.00405    0.17377    0.05000CPU TIME=  49.99414
  231 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.01465
  232 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06445
  233 Egs =    -4.49996    0.00006    0.00006    0.00000    0.05000CPU TIME=  50.02734
  234 Egs =    -4.48934    0.00004    0.09547   20.37113    0.05000CPU TIME=  50.07715
  235 Egs =    -4.49752    0.00004    0.02188    3.54046    0.05000CPU TIME=  50.10938
  236 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12207
  237 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.18555
  238 Egs =    -4.49969    0.00004    0.00244    0.06834    0.05000CPU TIME=  50.11816
  239 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.11328
  240 Egs =    -4.49663    0.00007    0.02969    4.65979    0.05000CPU TIME=  50.16113
  241 Egs =    -4.49995    0.00003    0.00005    0.00000    0.05000CPU TIME=  50.17188
  242 Egs =    -4.49554    0.00004    0.03968    7.25572    0.05000CPU TIME=  50.17773
  243 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06445
  244 Egs =    -4.49985    0.00005    0.00083    0.00721    0.05000CPU TIME=  49.98633
  245 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.00293
  246 Egs =    -4.49994    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.64941
  247 Egs =    -4.48438    0.00005    0.13989   34.86781    0.05000CPU TIME=  50.44336
  248 Egs =    -4.49771    0.00004    0.02025    2.39989    0.05000CPU TIME=  50.39453
  249 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.08398
  250 Egs =    -4.49617    0.00005    0.03401    5.28047    0.05000CPU TIME=  50.02637
  251 Egs =    -4.49996    0.00003    0.00000    0.00000    0.05000CPU TIME=  50.01953
  252 Egs =    -4.49995    0.00003    0.00001    0.00000    0.05000CPU TIME=  50.24121
  253 Egs =    -4.49842    0.00004    0.01377    1.33574    0.05000CPU TIME=  50.13574
  254 Egs =    -4.49994    0.00004    0.00002    0.00000    0.05000CPU TIME=  50.17578
  255 Egs =    -4.47782    0.00004    0.19877   55.85381    0.05000CPU TIME=  50.08887
  256 Egs =    -4.49536    0.00005    0.04131    7.70074    0.05000CPU TIME=  50.09082
  257 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13086
  258 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.15137
  259 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.02246
  260 Egs =    -4.49600    0.00004    0.03563    5.18498    0.05000CPU TIME=  49.96582
  261 Egs =    -4.49997    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.01074
  262 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00000
  263 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.01660
  264 Egs =    -4.49879    0.00004    0.01053    0.91445    0.05000CPU TIME=  50.05762
  265 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06836
  266 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.00879
  267 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.01172
  268 Egs =    -4.49257    0.00004    0.06637   15.81697    0.05000CPU TIME=  50.02148
  269 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04395
  270 Egs =    -4.49861    0.00004    0.01215    1.29433    0.05000CPU TIME=  50.08691
  271 Egs =    -4.49996    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.07715
  272 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.14355
  273 Egs =    -4.49312    0.00004    0.06151   14.32713    0.05000CPU TIME=  50.11426
  274 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.14941
  275 Egs =    -4.49518    0.00005    0.04292    8.87424    0.05000CPU TIME=  50.05273
  276 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.96094
  277 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.93359
  278 Egs =    -4.49915    0.00004    0.00729    0.50523    0.05000CPU TIME=  49.92285
  279 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.02051
  280 Egs =    -4.49997    0.00005    0.00001    0.00000    0.05000CPU TIME=  49.94922
  281 Egs =    -4.49805    0.00004    0.01702    2.43855    0.05000CPU TIME=  50.02051
  282 Egs =    -4.49997    0.00005    0.00005    0.00000    0.05000CPU TIME=  50.11230
  283 Egs =    -4.49285    0.00004    0.06394   14.70934    0.05000CPU TIME=  50.09180
  284 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12012
  285 Egs =    -4.49571    0.00004    0.03807    6.45728    0.05000CPU TIME=  50.18848
  286 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.24219
  287 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.21777
  288 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.26660
  289 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.19727
  290 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.03223
  291 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.87598
  292 Egs =    -4.49906    0.00004    0.00810    0.62593    0.05000CPU TIME=  49.93066
  293 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.03223
  294 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.99414
  295 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13867
  296 Egs =    -4.49949    0.00005    0.00407    0.16646    0.05000CPU TIME=  50.15332
  297 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08789
  298 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12891
  299 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.04004
  300 Egs =    -4.49995    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.12695
  301 Egs =    -4.49726    0.00004    0.02429    3.45407    0.05000CPU TIME=  50.20898
  302 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14844
