

 Enter MINRES-QLP.      Solution of Hermitian   Ax = b
 n        =     24      checkA   =   T          precon   =   F
 itnlim   =     96      rtol     =   2.22E-16   shift    =   0.00000000000000E+00
 maxxnorm =   1.00E+07  Acondlim =   1.00E+15   trancond =   1.00E+00


    iter         x(1)                           xnorm     rnorm     Arnorm   Compatible   LS      norm(A)   cond(A)
      40  -1.4831838417E-02   1.4162016639E-02  3.81E-01  6.67E-08  8.25E-11  3.96E-08  2.87E-04  4.31E+00  1.00E+05  
      41  -1.4831862376E-02   1.4162084901E-02  3.81E-01  6.67E-08  2.15E-09  3.96E-08  7.49E-03  4.31E+00  1.89E+05  
      42  -1.4832155317E-02   1.4163268859E-02  3.81E-01  6.62E-08  1.03E-08  3.92E-08  3.62E-02  4.31E+00  1.00E+05  
      43  -1.4832901540E-02   1.4166338521E-02  3.81E-01  6.47E-08  4.89E-08  3.84E-08  1.75E-01  4.31E+00  1.89E+05  
      44  -1.4838551911E-02   1.4189680508E-02  3.81E-01  5.28E-08  7.40E-09  3.13E-08  3.26E-02  4.31E+00  1.00E+05  
      45  -1.4838748598E-02   1.4190540001E-02  3.81E-01  5.23E-08  6.72E-11  3.10E-08  2.98E-04  4.31E+00  1.89E+05  
      46  -1.4818156729E-02   1.4249247264E-02  3.81E-01  3.45E-08  3.57E-09  2.04E-08  2.41E-02  4.31E+00  1.19E+05  
      47  -1.4817006223E-02   1.4252525571E-02  3.81E-01  3.32E-08  2.25E-11  1.97E-08  1.57E-04  4.31E+00  1.89E+05  
      48  -1.4817007400E-02   1.4252549337E-02  3.81E-01  3.31E-08  5.20E-09  1.97E-08  3.64E-02  4.31E+00  1.19E+05  
      49  -1.4817394192E-02   1.4258823535E-02  3.81E-01  1.56E-08  7.53E-09  9.26E-09  1.12E-01  4.31E+00  1.89E+05  

      50  -1.4817404361E-02   1.4258987532E-02  3.81E-01  1.49E-08  3.56E-09  8.83E-09  5.55E-02  4.31E+00  1.19E+05  
      51  -1.4817404931E-02   1.4258993844E-02  3.81E-01  1.49E-08  2.98E-10  8.81E-09  4.66E-03  4.31E+00  1.89E+05  
      52  -1.4817409525E-02   1.4259007990E-02  3.81E-01  1.48E-08  2.01E-11  8.79E-09  3.15E-04  4.31E+00  1.19E+05  
      53  -1.4817442103E-02   1.4259057337E-02  3.81E-01  1.48E-08  1.86E-10  8.78E-09  2.92E-03  4.31E+00  1.89E+05  
      54  -1.4817453097E-02   1.4259073903E-02  3.81E-01  1.48E-08  2.85E-10  8.78E-09  4.46E-03  4.31E+00  1.19E+05  
      55  -1.4818244940E-02   1.4260259357E-02  3.81E-01  1.45E-08  2.40E-09  8.60E-09  3.84E-02  4.31E+00  1.89E+05  
      56  -1.4832362311E-02   1.4281398147E-02  3.81E-01  6.90E-09  4.94E-09  4.09E-09  1.66E-01  4.31E+00  1.42E+05  
      57  -1.4834654989E-02   1.4284828829E-02  3.81E-01  4.60E-09  8.83E-12  2.73E-09  4.46E-04  4.31E+00  1.89E+05  
      58  -1.4834660384E-02   1.4284827245E-02  3.81E-01  4.60E-09  2.75E-10  2.73E-09  1.39E-02  4.31E+00  1.42E+05  
      59  -1.4834923597E-02   1.4284747648E-02  3.81E-01  4.56E-09  2.35E-09  2.70E-09  1.20E-01  4.31E+00  1.89E+05  

      60  -1.4835990404E-02   1.4284425071E-02  3.81E-01  4.38E-09  4.37E-11  2.59E-09  2.32E-03  4.31E+00  1.42E+05  
      61  -1.4836017391E-02   1.4284415579E-02  3.81E-01  4.37E-09  3.44E-11  2.59E-09  1.83E-03  4.31E+00  1.89E+05  
      62  -1.4838706332E-02   1.4283323851E-02  3.81E-01  3.94E-09  2.62E-09  2.33E-09  1.54E-01  4.31E+00  1.42E+05  
      63  -1.4849073169E-02   1.4279113356E-02  3.81E-01  1.26E-09  2.33E-13  7.46E-10  4.30E-05  4.31E+00  1.89E+05  
      64  -1.4849029482E-02   1.4278991006E-02  3.81E-01  1.22E-09  3.84E-10  7.22E-10  7.33E-02  4.31E+00  1.42E+05  
      65  -1.4848472941E-02   1.4277434250E-02  3.81E-01  4.71E-10  5.05E-10  2.79E-10  2.49E-01  4.31E+00  1.89E+05  
      66  -1.4848461073E-02   1.4277401069E-02  3.81E-01  4.41E-10  2.13E-10  2.62E-10  1.12E-01  4.31E+00  1.42E+05  
      67  -1.4848440362E-02   1.4277343071E-02  3.81E-01  3.84E-10  9.16E-11  2.28E-10  5.54E-02  4.31E+00  1.89E+05  
      68  -1.4848429980E-02   1.4277314038E-02  3.81E-01  3.52E-10  2.10E-10  2.09E-10  1.39E-01  4.31E+00  1.42E+05  
      69  -1.4848426408E-02   1.4277304065E-02  3.81E-01  3.41E-10  2.45E-11  2.02E-10  1.67E-02  4.31E+00  1.89E+05  

      70  -1.4848426159E-02   1.4277303358E-02  3.81E-01  3.40E-10  1.94E-12  2.01E-10  1.32E-03  4.31E+00  1.42E+05  
      71  -1.4848426107E-02   1.4277303022E-02  3.81E-01  3.39E-10  2.67E-13  2.01E-10  1.83E-04  4.31E+00  1.89E+05  
      72  -1.4848586599E-02   1.4277286021E-02  3.81E-01  3.28E-11  1.68E-11  1.94E-11  1.19E-01  4.31E+00  1.42E+05  
      73  -1.4848586769E-02   1.4277286002E-02  3.81E-01  3.09E-11  6.38E-13  1.83E-11  4.80E-03  4.31E+00  1.89E+05  
      74  -1.4848586779E-02   1.4277286001E-02  3.81E-01  3.09E-11  3.30E-12  1.83E-11  2.48E-02  4.31E+00  1.42E+05  
      75  -1.4848586792E-02   1.4277286000E-02  3.81E-01  3.09E-11  3.35E-13  1.83E-11  2.52E-03  4.31E+00  1.89E+05  
      76  -1.4848594914E-02   1.4277285056E-02  3.81E-01  2.28E-11  2.91E-12  1.35E-11  2.97E-02  4.31E+00  1.42E+05  
      77  -1.4848594933E-02   1.4277285054E-02  3.81E-01  2.28E-11  1.50E-13  1.35E-11  1.53E-03  4.31E+00  1.89E+05  
      78  -1.4848594929E-02   1.4277285053E-02  3.81E-01  2.28E-11  2.10E-13  1.35E-11  2.14E-03  4.31E+00  1.42E+05  
      79  -1.4848579716E-02   1.4277281706E-02  3.81E-01  1.87E-11  8.49E-12  1.11E-11  1.05E-01  4.31E+00  1.89E+05  

      80  -1.4848548660E-02   1.4277274875E-02  3.81E-01  3.00E-12  2.35E-12  1.78E-12  1.82E-01  4.31E+00  1.42E+05  
      81  -1.4848548177E-02   1.4277274769E-02  3.81E-01  1.92E-12  1.24E-13  1.14E-12  1.50E-02  4.31E+00  1.89E+05  
      82  -1.4848548144E-02   1.4277274762E-02  3.81E-01  1.82E-12  8.22E-13  1.08E-12  1.05E-01  4.31E+00  1.42E+05  
      83  -1.4848548140E-02   1.4277274761E-02  3.81E-01  1.81E-12  2.54E-14  1.07E-12  3.26E-03  4.31E+00  1.89E+05  
      84  -1.4848547999E-02   1.4277274781E-02  3.81E-01  1.14E-12  1.40E-13  6.78E-13  2.85E-02  4.31E+00  1.42E+05  
      85  -1.4848547998E-02   1.4277274781E-02  3.81E-01  1.14E-12  2.82E-14  6.75E-13  5.75E-03  4.31E+00  1.89E+05  
      86  -1.4848547997E-02   1.4277274781E-02  3.81E-01  1.13E-12  3.99E-14  6.69E-13  8.22E-03  4.31E+00  1.42E+05  
      87  -1.4848547997E-02   1.4277274781E-02  3.81E-01  1.13E-12  3.80E-15  6.69E-13  7.81E-04  4.31E+00  1.89E+05  
      88  -1.4848548007E-02   1.4277274780E-02  3.81E-01  1.11E-12  7.63E-14  6.59E-13  1.59E-02  4.31E+00  1.42E+05  
      89  -1.4848548330E-02   1.4277274736E-02  3.81E-01  4.46E-14  9.50E-14  2.65E-14  4.94E-01  4.31E+00  1.89E+05  

      90  -1.4848548330E-02   1.4277274736E-02  3.81E-01  2.44E-14  6.13E-14  1.44E-14  5.84E-01  4.31E+00  1.42E+05  
      91  -1.4848548331E-02   1.4277274736E-02  3.81E-01  4.14E-15  1.03E-16  2.45E-15  5.78E-03  4.31E+00  1.89E+05  
      92  -1.4848548331E-02   1.4277274736E-02  3.81E-01  4.13E-15  1.35E-17  2.45E-15  7.60E-04  4.31E+00  1.42E+05  
      93  -1.4848548331E-02   1.4277274736E-02  3.81E-01  4.12E-15  2.69E-16  2.45E-15  1.51E-02  4.31E+00  1.89E+05  
      94  -1.4848548320E-02   1.4277274755E-02  3.81E-01  4.65E-16  2.99E-16  2.76E-16  1.49E-01  4.31E+00  1.42E+05  
      95  -1.4848548319E-02   1.4277274755E-02  3.81E-01  4.29E-16  2.31E-16  2.54E-16  1.25E-01  4.31E+00  1.89E+05  
      96  -1.4848548319E-02   1.4277274755E-02  3.81E-01  2.89E-16  7.04E-13  1.72E-16  5.65E+02  4.31E+00  1.42E+05  

 Exit  MINRES-QLP.       istop =  4              itn    =      96
 Exit  MINRES-QLP.       Anorm =  4.3067E+00     Acond  =  1.4246E+05
 Exit  MINRES-QLP.       rnorm =  2.8927E-16     Arnorm =  7.0432E-13
 Exit  MINRES-QLP.       xnorm =  3.8083E-01
 Exit  MINRES-QLP.       A solution to (poss. singular) Ax = b found, given rtol.         
